THỜI KHÓA BIỂU DỰ KIẾN KỲ 1 NĂM HỌC 2024-2025 (20241) - CẬP NHẬT NGÀY 04.08.2024,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
Kỳ,Trường_Viện_Khoa,Mã_lớp,Mã_lớp_kèm,Mã_HP,Tên_HP,Tên_HP_Tiếng_Anh,Khối_lượng,Ghi_chú,Buổi_số,Thứ,Thời_gian,BĐ,KT,Kíp,Tuần,Phòng,Cần_TN,SLĐK,SL_Max,Trạng_thái,Loại_lớp,Đợt_mở,Mã_QL,TeachingType
20241,THKHSS,155129,155129,CH5401,Chất màu vô cơ  công nghiệp,Inorganic pigment materials for industry,2(2-1-0-4),KT hóa học - MĐ 5-K65S,1,2,0645-0910,1,3,Sáng,"2-9,11-18",D7-308,NULL,NULL,30,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20241,THKHSS,155130,155130,CH5407,Màng phủ vô cơ,Inorganic coating,2(2-1-0-4),KT hóa học - MĐ 5-K65S,1,2,0920-1145,4,6,Sáng,"2-9,11-18",D7-308,NULL,NULL,30,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20241,THKHSS,155131,155131,CH5408,Công nghệ phân bón,Fertilizer Technology,2(2-1-0-4),KT hóa học - MĐ 5-K65S,1,3,0645-0910,1,3,Sáng,"2-9,11-18",D7-308,NULL,NULL,30,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20241,THKHSS,155132,155132,CH5400,Công nghệ các chất Ni tơ,Nitrogen compound technology,2(2-1-0-4),KT hóa học - MĐ 5-K65S,1,3,0920-1145,4,6,Sáng,"2-9,11-18",D7-308,NULL,NULL,30,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20241,THKHSS,155133,155133,CH5409,Công nghệ sô đa và các chất kiềm,Soda and sodium hydroxide technology,2(2-1-0-4),KT hóa học - MĐ 5-K65S,1,5,0645-0910,1,3,Sáng,"2-9,11-18",D7-308,NULL,NULL,30,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20241,THKHSS,155134,155134,CH5412,Công nghệ axit ,Acid Technology,2(2-1-0-4),KT hóa học - MĐ 5-K65S,1,5,0920-1145,4,6,Sáng,"2-9,11-18",D7-308,NULL,NULL,30,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20241,THKHSS,155135,155135,CH4152,Công nghệ mạ,Plating Technology,3(2-1-1-6),KT hóa học - MĐ 6-K65S,1,6,0645-0910,1,3,Sáng,"2-9,11-18",D7-308,TN,NULL,30,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20241,THKHSS,155136,155136,CH4158,Nguồn điện hoá học,Chemical Power Source,3(2-1-1-6),KT hóa học - MĐ 6-K65S,1,6,0920-1145,4,6,Sáng,"2-9,11-18",D7-308,TN,NULL,30,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20241,THKHSS,155137,155137,CH5313,Thiết kế thiết bị điện hóa,Electrochemical Equipment Design Methods,3(3-1-0-6),KT hóa học - MĐ 6-K65S,1,3,0645-1005,1,4,Sáng,"2-9,11-18",D9-408,NULL,NULL,30,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20241,THKHSS,155138,155138,CH4156,Điện phân thoát kim loại,Electrowinning,2(2-1-0-4),KT hóa học - MĐ 6-K65S,1,5,0645-0910,1,3,Sáng,"2-9,11-18",D7-205,NULL,NULL,30,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20241,THKHSS,155139,155139,CH5302,Điện phân không thoát kim loại,Electrosynthesis of Inorganic Compounds,2(2-1-0-4),KT hóa học - MĐ 6-K65S,1,5,0920-1145,4,6,Sáng,"2-9,11-18",D7-205,NULL,NULL,30,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20241,THKHSS,155140,155140,CH5472,An toàn trong công nghiệp hóa chất,Safety in Chemical Industry,2(2-1-0-4),KT hóa học-K65C,1,3,1505-1730,4,6,Chiều,"2-9,11-18",D8-406,NULL,NULL,70,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20241,THKHSS,155141,155141,CH5473,Công nghệ hóa học xanh,Green Chemistry and Technology,2(2-1-0-4),KT hóa học-K65C,1,4,1505-1730,4,6,Chiều,"2-9,11-18",C7-128,NULL,NULL,60,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20241,THKHSS,155142,155142,CH5474,Điều khiển các quá trình công nghệ hóa học,Control of Chemical Engineering Processes,2(2-1-0-4),KT hóa học-K65C,1,4,1230-1455,1,3,Chiều,"2-9,11-18",C7-128,NULL,NULL,50,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20241,THKHSS,155143,155143,CH2021,Đổi mới sáng tạo và khởi nghiệp,Innovation and Entrepreneurship,2(2-1-0-4),Bổ trợ-K66S,1,3,0645-0910,1,3,Sáng,"2-9,11-18",NULL,NULL,NULL,60,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20241,THKHSS,155144,155144,CH2021,Đổi mới sáng tạo và khởi nghiệp,Innovation and Entrepreneurship,2(2-1-0-4),Bổ trợ-K66S,1,3,0920-1145,4,6,Sáng,"2-9,11-18",NULL,NULL,NULL,60,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20241,THKHSS,155145,155145,CH2021,Đổi mới sáng tạo và khởi nghiệp,Innovation and Entrepreneurship,2(2-1-0-4),Bổ trợ-K66S,1,4,0645-0910,1,3,Sáng,"2-9,11-18",NULL,NULL,NULL,60,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20241,THKHSS,155146,155146,CH2021,Đổi mới sáng tạo và khởi nghiệp,Innovation and Entrepreneurship,2(2-1-0-4),Bổ trợ-K66S,1,4,0920-1145,4,6,Sáng,"2-9,11-18",NULL,NULL,NULL,60,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20241,THKHSS,155147,155147,CH2021,Đổi mới sáng tạo và khởi nghiệp,Innovation and Entrepreneurship,2(2-1-0-4),Bổ trợ-K66S,1,5,0645-0910,1,3,Sáng,"2-9,11-18",NULL,NULL,NULL,60,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20241,THKHSS,155148,155148,CH2021,Đổi mới sáng tạo và khởi nghiệp,Innovation and Entrepreneurship,2(2-1-0-4),Bổ trợ-K66S,1,5,0920-1145,4,6,Sáng,"2-9,11-18",NULL,NULL,NULL,60,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20241,THKHSS,155149,155149,CH2021,Đổi mới sáng tạo và khởi nghiệp,Innovation and Entrepreneurship,2(2-1-0-4),Bổ trợ-K66S,1,6,0645-0910,1,3,Sáng,"2-9,11-18",NULL,NULL,NULL,60,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20241,THKHSS,155150,155150,CH2021,Đổi mới sáng tạo và khởi nghiệp,Innovation and Entrepreneurship,2(2-1-0-4),Bổ trợ-K66S,1,6,0920-1145,4,6,Sáng,"2-9,11-18",NULL,NULL,NULL,60,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20241,THKHSS,155151,155151,CH2021,Đổi mới sáng tạo và khởi nghiệp,Innovation and Entrepreneurship,2(2-1-0-4),Bổ trợ-K66S,1,7,0645-0910,1,3,Sáng,"2-9,11-18",D5-204,NULL,NULL,60,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20241,THKHSS,155152,155152,CH2021,Đổi mới sáng tạo và khởi nghiệp,Innovation and Entrepreneurship,2(2-1-0-4),Bổ trợ-K66S,1,7,0920-1145,4,6,Sáng,"2-9,11-18",D5-204,NULL,NULL,60,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20241,THKHSS,155153,155153,CH2021,Đổi mới sáng tạo và khởi nghiệp,Innovation and Entrepreneurship,2(2-1-0-4),Bổ trợ-K66C,1,2,1230-1455,1,3,Chiều,"2-9,11-18",NULL,NULL,NULL,60,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20241,THKHSS,155154,155154,CH2021,Đổi mới sáng tạo và khởi nghiệp,Innovation and Entrepreneurship,2(2-1-0-4),Bổ trợ-K66C,1,2,1505-1730,4,6,Chiều,"2-9,11-18",NULL,NULL,NULL,60,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20241,THKHSS,155155,155155,CH2021,Đổi mới sáng tạo và khởi nghiệp,Innovation and Entrepreneurship,2(2-1-0-4),Bổ trợ-K66C,1,3,1230-1455,1,3,Chiều,"2-9,11-18",NULL,NULL,NULL,60,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20241,THKHSS,155156,155156,CH2021,Đổi mới sáng tạo và khởi nghiệp,Innovation and Entrepreneurship,2(2-1-0-4),Bổ trợ-K66C,1,3,1505-1730,4,6,Chiều,"2-9,11-18",NULL,NULL,NULL,60,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20241,THKHSS,155157,155157,CH2021,Đổi mới sáng tạo và khởi nghiệp,Innovation and Entrepreneurship,2(2-1-0-4),Bổ trợ-K66C,1,5,1230-1455,1,3,Chiều,"2-9,11-18",NULL,NULL,NULL,60,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20241,THKHSS,155158,155158,CH2021,Đổi mới sáng tạo và khởi nghiệp,Innovation and Entrepreneurship,2(2-1-0-4),Bổ trợ-K66C,1,5,1505-1730,4,6,Chiều,"2-9,11-18",NULL,NULL,NULL,60,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20241,THKHSS,155159,155159,CH2021,Đổi mới sáng tạo và khởi nghiệp,Innovation and Entrepreneurship,2(2-1-0-4),Bổ trợ-K66C,1,6,1230-1455,1,3,Chiều,"2-9,11-18",NULL,NULL,NULL,60,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20241,THKHSS,155160,155160,CH2021,Đổi mới sáng tạo và khởi nghiệp,Innovation and Entrepreneurship,2(2-1-0-4),Bổ trợ-K66C,1,6,1505-1730,4,6,Chiều,"2-9,11-18",NULL,NULL,NULL,60,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20241,THKHSS,155161,155161,CH2021,Đổi mới sáng tạo và khởi nghiệp,Innovation and Entrepreneurship,2(2-1-0-4),Bổ trợ-K66C,1,7,1230-1455,1,3,Chiều,"2-9,11-18",D5-104,NULL,NULL,60,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20241,THKHSS,155162,155162,CH2021,Đổi mới sáng tạo và khởi nghiệp,Innovation and Entrepreneurship,2(2-1-0-4),Bổ trợ-K66C,1,7,1505-1730,4,6,Chiều,"2-9,11-18",D5-104,NULL,NULL,60,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20241,TCNTT,155163,155163,IT1140,Tin học đại cương,Introduction to Computer Science,4(3-1-1-8),Sinh học - Thực phẩm-K68S,1,6,0825-1145,3,6,Sáng,"2-9,11-18",D9-201,TN,NULL,180,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20241,TCNTT,155164,155164,IT1140,Tin học đại cương,Introduction to Computer Science,4(3-1-1-8),Sinh học - Thực phẩm-K68C,1,4,1410-1730,3,6,Chiều,"2-9,11-18",D9-101,TN,NULL,180,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20241,VVLKT,155165,155165,PH1121,Vật lý đại cương II,Physics II,2(2-0-1-4),Sinh học - Thực phẩm-K68S,1,3,0645-0815,1,2,Sáng,"2-9,11-18",D9-101,TN,NULL,130,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20241,VVLKT,155166,155166,PH1121,Vật lý đại cương II,Physics II,2(2-0-1-4),Sinh học - Thực phẩm-K68S,1,3,0825-1005,3,4,Sáng,"2-9,11-18",D9-101,TN,NULL,130,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20241,VVLKT,155167,155167,PH1121,Vật lý đại cương II,Physics II,2(2-0-1-4),Sinh học - Thực phẩm-K68S,1,3,1015-1145,5,6,Sáng,"2-9,11-18",D9-101,TN,NULL,130,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20241,THKHSS,155168,155168,CH3316,Hóa phân tích,Analytical Chemistry,2(2-1-0-4),Sinh học-Thực phẩm-K68S,1,6,0645-0910,1,3,Sáng,"2-9,11-18",D9-202,NULL,NULL,80,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20241,THKHSS,155169,155169,CH3316,Hóa phân tích,Analytical Chemistry,2(2-1-0-4),Sinh học-Thực phẩm-K68S,1,6,0920-1145,4,6,Sáng,"2-9,11-18",D9-202,NULL,NULL,80,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20241,THKHSS,155170,155170,CH3316,Hóa phân tích,Analytical Chemistry,2(2-1-0-4),Sinh học-Thực phẩm-K68S,1,2,0645-0910,1,3,Sáng,"2-9,11-18",D9-202,NULL,NULL,80,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20241,THKHSS,155171,155171,CH3316,Hóa phân tích,Analytical Chemistry,2(2-1-0-4),Sinh học-Thực phẩm-K68S,1,2,0920-1145,4,6,Sáng,"2-9,11-18",D9-202,NULL,NULL,80,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20241,TDDT,155172,155172,EE2012,Kỹ thuật điện,Fundamentals of Electrical Engineering,2(2-1-0-4),Sinh học-Thực phẩm-K68S,1,4,0645-0910,1,3,Sáng,"2-9,11-18",D9-103,NULL,NULL,80,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20241,TDDT,155173,155173,EE2012,Kỹ thuật điện,Fundamentals of Electrical Engineering,2(2-1-0-4),Sinh học-Thực phẩm-K68S,1,4,0920-1145,4,6,Sáng,"2-9,11-18",D9-202,NULL,NULL,80,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20241,TDDT,155174,155174,EE2012,Kỹ thuật điện,Fundamentals of Electrical Engineering,2(2-1-0-4),Sinh học-Thực phẩm-K68S,1,5,0920-1145,4,6,Sáng,"2-9,11-18",D9-104,NULL,NULL,80,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20241,THKHSS,155175,155175,CH3081,Hoá lý,Physical Chemistry,2(2-1-0-4),Sinh học-Thực phẩm-K68S,1,4,0920-1145,4,6,Sáng,"2-9,11-18",D9-103,NULL,NULL,80,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20241,THKHSS,155176,155176,CH3081,Hoá lý,Physical Chemistry,2(2-1-0-4),Sinh học-Thực phẩm-K68S,1,4,0645-0910,1,3,Sáng,"2-9,11-18",D9-202,NULL,NULL,80,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20241,THKHSS,155177,155177,CH3081,Hoá lý,Physical Chemistry,2(2-1-0-4),Sinh học-Thực phẩm-K68S,1,5,0645-0910,1,3,Sáng,"2-9,11-18",D9-104,NULL,NULL,80,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20241,KTTD,155178,155178,MI3180,Xác suất thống kê và QHTN,Exprimental Probability- Statistics,3(3-1-0-6),Sinh học-Thực phẩm-K68S,1,3,0645-1005,1,4,Sáng,"2-9,11-18",D9-106,NULL,NULL,100,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20241,KTTD,155179,155179,MI3180,Xác suất thống kê và QHTN,Exprimental Probability- Statistics,3(3-1-0-6),Sinh học-Thực phẩm-K68S,1,3,1015-1145,5,6,Sáng,"2-9,11-18",D9-106,NULL,NULL,100,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20241,KTTD,155179,155179,MI3180,Xác suất thống kê và QHTN,Exprimental Probability- Statistics,3(3-1-0-6),Sinh học-Thực phẩm-K68S,2,6,0645-0815,1,2,Sáng,"2-9,11-18",D9-106,NULL,NULL,100,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20241,KTTD,155180,155180,MI3180,Xác suất thống kê và QHTN,Exprimental Probability- Statistics,3(3-1-0-6),Sinh học-Thực phẩm-K68S,1,6,0825-1145,3,6,Sáng,"2-9,11-18",D9-106,NULL,NULL,100,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20241,KTTD,155181,155181,MI3180,Xác suất thống kê và QHTN,Exprimental Probability- Statistics,3(3-1-0-6),Sinh học-Thực phẩm-K68S,1,5,0645-1005,1,4,Sáng,"2-9,11-18",D5-405,NULL,NULL,100,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20241,VVLKT,155183,155183,PH1131,Vật lý đại cương III,Physics III,2(2-0-1-4),Sinh học-Thực phẩm-K67S,1,4,1015-1145,5,6,Sáng,"2-9,11-18",D3-5-401,TN,NULL,100,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20241,THKHSS,155184,155184,BF3701,Vi sinh vật I,Microbiology I,3(3-0-0-6),Sinh học-K67C,1,6,1230-1455,1,3,Chiều,"2-9,11-18",C7-212,NULL,NULL,50,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20241,THKHSS,155185,155185,BF3701,Vi sinh vật I,Microbiology I,3(3-0-0-6),Sinh học-K67C,1,6,1505-1730,4,6,Chiều,"2-9,11-18",C7-236,NULL,NULL,50,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20241,THKHSS,155186,155186,BF3703,Sinh học tế bào,Cell biology,2(2-0-1-4),Sinh học-K67C,1,5,1410-1550,3,4,Chiều,"2-9,11-18",C7-236,TN,NULL,60,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20241,THKHSS,155187,155187,BF3703,Sinh học tế bào,Cell biology,2(2-0-1-4),Sinh học-K67C,1,5,1600-1730,5,6,Chiều,"2-9,11-18",C7-236,TN,NULL,60,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20241,THKHSS,155188,155188,BF3712,Quá trình và thiết bị CNSH II,Process and equipment in biotechnology II,3(2-1-1-6),Sinh học-K67C,1,6,1505-1730,4,6,Chiều,"2-9,11-18",C7-212,TN,NULL,60,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20241,THKHSS,155189,155189,BF3712,Quá trình và thiết bị CNSH II,Process and equipment in biotechnology II,3(2-1-1-6),Sinh học-K67C,1,6,1230-1455,1,3,Chiều,"2-9,11-18",C7-236,TN,NULL,60,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20241,THKHSS,155190,155190,BF3704,Miễn dịch học,Immunology,2(2-0-0-4),Sinh học-K67C,1,5,1230-1400,1,2,Chiều,"2-9,11-18",C7-236,NULL,NULL,40,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20241,THKHSS,155191,155191,BF3509,Vi sinh vật thực phẩm,Food Microbiology,3(3-0-0-6),Thực phẩm-K67C,1,6,1230-1455,1,3,Chiều,"2-9,11-18",D9-103,NULL,NULL,70,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20241,THKHSS,155192,155192,BF3509,Vi sinh vật thực phẩm,Food Microbiology,3(3-0-0-6),Thực phẩm-K67C,1,6,1505-1730,4,6,Chiều,"2-9,11-18",D9-104,NULL,NULL,70,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20241,THKHSS,155193,155193,BF3509,Vi sinh vật thực phẩm,Food Microbiology,3(3-0-0-6),Thực phẩm-K67C,1,3,1505-1730,4,6,Chiều,"2-9,11-18",D3-403,NULL,NULL,70,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20241,THKHSS,155194,155194,BF3522,Vật lý học Thực phẩm,Food Physics,2(2-0-0-4),Thực phẩm-K67C,1,5,1230-1400,1,2,Chiều,"2-9,11-18",D3-404,NULL,NULL,60,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20241,THKHSS,155195,155195,BF3522,Vật lý học Thực phẩm,Food Physics,2(2-0-0-4),Thực phẩm-K67C,1,5,1410-1550,3,4,Chiều,"2-9,11-18",D3-404,NULL,NULL,60,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20241,THKHSS,155196,155196,BF3522,Vật lý học Thực phẩm,Food Physics,2(2-0-0-4),Thực phẩm-K67C,1,5,1600-1730,5,6,Chiều,"2-9,11-18",D3-404,NULL,NULL,60,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20241,THKHSS,155197,155197,BF3532,Quá trình và thiết bị CNTP II,Process and Equipment in Food Technology II,3(2-1-1-6),Thực phẩm-K67C,1,6,1505-1730,4,6,Chiều,"2-9,11-18",D9-103,TN,NULL,70,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20241,THKHSS,155198,155198,BF3532,Quá trình và thiết bị CNTP II,Process and Equipment in Food Technology II,3(2-1-1-6),Thực phẩm-K67C,1,6,1230-1455,1,3,Chiều,"2-9,11-18",D9-104,TN,NULL,70,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20241,THKHSS,155199,155199,BF3532,Quá trình và thiết bị CNTP II,Process and Equipment in Food Technology II,3(2-1-1-6),Thực phẩm-K67C,1,4,1230-1455,1,3,Chiều,"2-9,11-18",D9-104,TN,NULL,70,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20241,THKHSS,155200,155200,BF3533,Quá trình và thiết bị CNTP III,Process and Equipment in Food Technology III,3(2-1-1-6),Thực phẩm-K67C,1,3,1505-1730,4,6,Chiều,"2-9,11-18",D3-402,TN,NULL,75,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20241,THKHSS,155201,155201,BF3533,Quá trình và thiết bị CNTP III,Process and Equipment in Food Technology III,3(2-1-1-6),Thực phẩm-K67C,1,3,1230-1455,1,3,Chiều,"2-9,11-18",D3-403,TN,NULL,75,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20241,THKHSS,155202,155202,BF3513,Công nghệ thực phẩm đại cương,General Food Technology,3(3-0-0-6),Thực phẩm-K67C,1,3,1230-1455,1,3,Chiều,"2-9,11-18",D3-402,NULL,NULL,75,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20241,THKHSS,155203,155203,BF3507,Hoá sinh,Biochemistry,4(4-0-0-8),Thực phẩm-K67C,1,2,1410-1730,3,6,Chiều,"2-9,11-18",C7-113,NULL,NULL,60,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20241,THKHSS,155204,155204,BF3507,Hoá sinh,Biochemistry,4(4-0-0-8),Thực phẩm-K67C,1,2,1230-1400,1,2,Chiều,"2-9,11-18",C7-111,NULL,NULL,60,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20241,THKHSS,155204,155204,BF3507,Hoá sinh,Biochemistry,4(4-0-0-8),Thực phẩm-K67C,2,4,1505-1645,4,5,Chiều,"2-9,11-18",D9-104,NULL,NULL,60,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20241,THKHSS,155205,155205,BF3514,Dinh dưỡng,Nutrition,2(2-0-0-4),Thực phẩm-K67C,1,2,1230-1400,1,2,Chiều,"2-9,11-18",C7-113,NULL,NULL,40,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20241,THKHSS,155206,155206,BF3514,Dinh dưỡng,Nutrition,2(2-0-0-4),Thực phẩm-K67C,1,2,1410-1550,3,4,Chiều,"2-9,11-18",C7-111,NULL,NULL,40,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20241,THKHSS,155207,155207,BF3515,An toàn thực phẩm,Food Safety,2(2-0-0-4),Thực phẩm-K67C,1,2,1600-1730,5,6,Chiều,"2-9,11-18",C7-111,NULL,NULL,45,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20241,THKHSS,155208,155208,BF2020,Technical Writing and Presentation,Technical Writing and Presentation,3(2-2-0-6),Sinh học-Thực phẩm-K66C,1,3,1230-1550,1,4,Chiều,"2-9,11-18",D7-505,NULL,NULL,40,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20241,THKHSS,155209,155209,BF2020,Technical Writing and Presentation,Technical Writing and Presentation,3(2-2-0-6),Sinh học-Thực phẩm-K66C,1,3,1600-1730,5,6,Chiều,"2-9,11-18",D7-505,NULL,NULL,40,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20241,THKHSS,155209,155209,BF2020,Technical Writing and Presentation,Technical Writing and Presentation,3(2-2-0-6),Sinh học-Thực phẩm-K66C,2,6,1230-1400,1,2,Chiều,"2-9,11-18",D7-505,NULL,NULL,40,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20241,THKHSS,155210,155210,BF2020,Technical Writing and Presentation,Technical Writing and Presentation,3(2-2-0-6),Sinh học-Thực phẩm-K66C,1,6,1410-1730,3,6,Chiều,"2-9,11-18",D7-505,NULL,NULL,40,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20241,THKHSS,155211,155211,BF2020,Technical Writing and Presentation,Technical Writing and Presentation,3(2-2-0-6),Sinh học-Thực phẩm-K66S,1,2,0645-1005,1,4,Sáng,"2-9,11-18",D8-507,NULL,NULL,40,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20241,THKHSS,155212,155212,BF2020,Technical Writing and Presentation,Technical Writing and Presentation,3(2-2-0-6),Sinh học-Thực phẩm-K66S,1,2,1015-1145,5,6,Sáng,"2-9,11-18",D8-507,NULL,NULL,40,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20241,THKHSS,155212,155212,BF2020,Technical Writing and Presentation,Technical Writing and Presentation,3(2-2-0-6),Sinh học-Thực phẩm-K66S,2,5,0645-0815,1,2,Sáng,"2-9,11-18",D8-305,NULL,NULL,40,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20241,THKHSS,155213,155213,BF4709,Kỹ thuật thu hồi hoàn thiện sản phẩm,Downstream processing,2(2-0-0-4),Sinh học công nghiệp-K66S,1,2,1015-1145,5,6,Sáng,"2-9,11-18",D3-406,NULL,NULL,55,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20241,THKHSS,155214,155214,BF4709,Kỹ thuật thu hồi hoàn thiện sản phẩm,Downstream processing,2(2-0-0-4),Sinh học công nghiệp-K66S,1,3,1015-1145,5,6,Sáng,"2-9,11-18",D9-202,NULL,NULL,55,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20241,THKHSS,155215,155215,BF4705,Kỹ thuật lên men,Fermentation Engineering,3(2-2-0-6),Sinh học công nghiệp-K66S,1,2,0645-1005,1,4,Sáng,"2-9,11-18",D3-406,NULL,NULL,60,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20241,THKHSS,155216,155216,BF4705,Kỹ thuật lên men,Fermentation Engineering,3(2-2-0-6),Sinh học công nghiệp-K66S,1,3,0645-1005,1,4,Sáng,"2-9,11-18",D9-202,NULL,NULL,60,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20241,THKHSS,155217,155217,BF4711,Vi sinh vật II - công nghiệp,Microbiology II - Industrial Microbiology,2(2-0-0-4),Sinh học công nghiệp-K66S,1,5,1015-1145,5,6,Sáng,"2-9,11-18",D8-408,NULL,NULL,80,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20241,THKHSS,155218,155218,BF4712,Enzyme học,Enzymology,2(2-0-0-4),Sinh học công nghiệp-K66S,1,4,1015-1145,5,6,Sáng,"2-9,11-18",D9-102,NULL,NULL,80,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20241,THKHSS,155219,155219,BF4701,Kỹ thuật sinh học xử lý chất thải,Waste Biotreatment,3(2-2-0-6),Sinh học môi trường-K66S,1,5,0645-1005,1,4,Sáng,"2-9,11-18",D8-408,NULL,NULL,80,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20241,THKHSS,155220,155220,BF4713,Công nghệ tế bào động vật,Animal Cell Culture,3(2-2-0-6),Sinh học phân tử & TB-K66S,1,3,0730-0910,2,3,Sáng,"2-9,11-18",D8-503,NULL,NULL,60,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20241,THKHSS,155220,155220,BF4713,Công nghệ tế bào động vật,Animal Cell Culture,3(2-2-0-6),Sinh học phân tử & TB-K66S,2,4,0645-0815,1,2,Sáng,"2-9,11-18",D8-202,NULL,NULL,60,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
